,Total_Delays,Day_of_Week,Season,Pressure,Wind_Speed,Average_Temperature,Precipitation,Is_Monday,Is_Tuesday,Is_Wednesday,Is_Thursday,Is_Friday,Is_Saturday,Is_Sunday,Is_Winter,Is_Spring,Is_Summer,Is_Autumn,S_Day_of_Week,S_Season,S_Pressure,S_Wind_Speed,S_Average_Temperature,S_Precipitation,S_Is_Monday,S_Is_Tuesday,S_Is_Wednesday,S_Is_Thursday,S_Is_Friday,S_Is_Saturday,S_Is_Sunday,S_Is_Winter,S_Is_Spring,S_Is_Summer,S_Is_Autumn
2019-01-11,120.0,4,0,1017.5,29.2,-2.9,0.0,False,False,False,False,True,False,False,True,False,False,False,0.5008548837953741,-1.2582982229103106,0.15511871797572205,1.9020499606004977,-1.484192168469589,-0.40869377837987336,-0.40804472610791886,-0.40946876640188634,-0.40804472610791886,-0.40804472610791886,2.450711738240974,-0.40804472610791886,-0.40804472610791886,1.5954480704349312,-0.5753764163378751,-0.5556301217669586,-0.5516772843673704
2019-01-12,50.0,5,0,1030.7,23.8,-6.4,0.0,False,False,False,False,False,True,False,True,False,False,False,1.000855066423862,-1.2582982229103106,1.8106045036277136,1.0135622522093268,-1.8509700915436271,-0.40869377837987336,-0.40804472610791886,-0.40946876640188634,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,2.450711738240974,-0.40804472610791886,1.5954480704349312,-0.5753764163378751,-0.5556301217669586,-0.5516772843673704
2019-01-13,54.0,6,0,1030.6,13.3,-5.7,0.0,False,False,False,False,False,False,True,True,False,False,False,1.5008552490523497,-1.2582982229103106,1.7980629446454846,-0.7140527363290617,-1.7776145069288196,-0.40869377837987336,-0.40804472610791886,-0.40946876640188634,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,2.450711738240974,1.5954480704349312,-0.5753764163378751,-0.5556301217669586,-0.5516772843673704
2019-01-14,119.0,0,0,1023.1,14.0,-3.1,0.0,True,False,False,False,False,False,False,True,False,False,False,-1.4991458467185772,-1.2582982229103106,0.8574460209795978,-0.5988784037598359,-1.5051509069309623,-0.40869377837987336,2.450711738240974,-0.40946876640188634,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,1.5954480704349312,-0.5753764163378751,-0.5556301217669586,-0.5516772843673704
2019-01-15,122.0,1,0,1018.2,11.9,-1.2,0.0,False,True,False,False,False,False,False,True,False,False,False,-0.9991456640900893,-1.2582982229103106,0.24290963085121187,-0.9444014014675135,-1.306042891547913,-0.40869377837987336,-0.40804472610791886,2.4421887138969653,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,1.5954480704349312,-0.5753764163378751,-0.5556301217669586,-0.5516772843673704
2019-01-16,161.0,2,0,1015.8,18.7,-0.1,0.0,False,False,True,False,False,False,False,True,False,False,False,-0.49914548146160154,-1.2582982229103106,-0.058087784721887886,0.17443497206210926,-1.1907698300103582,-0.40869377837987336,-0.40804472610791886,-0.40946876640188634,2.450711738240974,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,1.5954480704349312,-0.5753764163378751,-0.5556301217669586,-0.5516772843673704
2019-01-17,177.0,3,0,1026.9,15.5,-2.7,0.0,False,False,False,True,False,False,False,True,False,False,False,0.0008547011668863009,-1.2582982229103106,1.3340252623036628,-0.35207626254006613,-1.4632334300082153,-0.40869377837987336,-0.40804472610791886,-0.40946876640188634,-0.40804472610791886,2.450711738240974,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,1.5954480704349312,-0.5753764163378751,-0.5556301217669586,-0.5516772843673704
2019-01-18,148.0,4,0,1020.1,10.8,0.2,0.0,False,False,False,False,True,False,False,True,False,False,False,0.5008548837953741,-1.2582982229103106,0.4811992515132373,-1.1253896383620112,-1.1593317223182977,-0.40869377837987336,-0.40804472610791886,-0.40946876640188634,-0.40804472610791886,-0.40804472610791886,2.450711738240974,-0.40804472610791886,-0.40804472610791886,1.5954480704349312,-0.5753764163378751,-0.5556301217669586,-0.5516772843673704
2019-01-19,95.0,5,0,1023.6,19.4,0.4,3.3,False,False,False,False,False,True,False,True,False,False,False,1.000855066423862,-1.2582982229103106,0.9201538158906578,0.28960930463133505,-1.138372983856924,0.009565473170658355,-0.40804472610791886,-0.40946876640188634,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,2.450711738240974,-0.40804472610791886,1.5954480704349312,-0.5753764163378751,-0.5556301217669586,-0.5516772843673704
2019-01-20,153.0,6,0,1000.7,28.8,-1.3,30.5,False,False,False,False,False,False,True,True,False,False,False,1.5008552490523497,-1.2582982229103106,-1.9518631910358906,1.836236056275226,-1.3165222607786,3.4570356677689804,-0.40804472610791886,-0.40946876640188634,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,2.450711738240974,1.5954480704349312,-0.5753764163378751,-0.5556301217669586,-0.5516772843673704
2019-01-21,213.0,0,0,1008.8,32.4,-12.6,0.0,True,False,False,False,False,False,False,True,False,False,False,-1.4991458467185772,-1.2582982229103106,-0.9359969134767289,2.4285611952026733,-2.5006909838462095,-0.40869377837987336,2.450711738240974,-0.40946876640188634,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,1.5954480704349312,-0.5753764163378751,-0.5556301217669586,-0.5516772843673704
2019-01-22,333.0,1,0,1030.5,22.7,-9.8,0.0,False,True,False,False,False,False,False,True,False,False,False,-0.9991456640900893,-1.2582982229103106,1.7855213856632839,0.8325740153148287,-2.207268645386979,-0.40869377837987336,-0.40804472610791886,2.4421887138969653,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,1.5954480704349312,-0.5753764163378751,-0.5556301217669586,-0.5516772843673704
2019-01-23,249.0,2,0,1024.2,22.0,-1.4,0.0,False,False,True,False,False,False,False,True,False,False,False,-0.49914548146160154,-1.2582982229103106,0.9954031697839327,0.7173996827456028,-1.3270016300092868,-0.40869377837987336,-0.40804472610791886,-0.40946876640188634,2.450711738240974,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,1.5954480704349312,-0.5753764163378751,-0.5556301217669586,-0.5516772843673704
2019-01-24,273.0,3,0,1000.6,38.2,11.1,25.4,False,False,False,True,False,False,False,True,False,False,False,0.0008547011668863009,-1.2582982229103106,-1.9644047500181054,3.3828628079191168,-0.0170804761734356,2.810635006281795,-0.40804472610791886,-0.40946876640188634,-0.40804472610791886,2.450711738240974,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,1.5954480704349312,-0.5753764163378751,-0.5556301217669586,-0.5516772843673704
2019-01-25,211.0,4,0,1010.7,22.0,3.9,0.0,False,False,False,False,True,False,False,True,False,False,False,0.5008548837953741,-1.2582982229103106,-0.6977072928146892,0.7173996827456028,-0.7715950607828858,-0.40869377837987336,-0.40804472610791886,-0.40946876640188634,-0.40804472610791886,-0.40804472610791886,2.450711738240974,-0.40804472610791886,-0.40804472610791886,1.5954480704349312,-0.5753764163378751,-0.5556301217669586,-0.5516772843673704
2019-01-26,72.0,5,0,1023.1,13.7,-0.9,0.0,False,False,False,False,False,True,False,True,False,False,False,1.000855066423862,-1.2582982229103106,0.8574460209795978,-0.64823883200379,-1.2746047838558527,-0.40869377837987336,-0.40804472610791886,-0.40946876640188634,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,2.450711738240974,-0.40804472610791886,1.5954480704349312,-0.5753764163378751,-0.5556301217669586,-0.5516772843673704
2019-01-27,45.0,6,0,1018.6,21.2,1.7,0.0,False,False,False,False,False,False,True,True,False,False,False,1.5008552490523497,-1.2582982229103106,0.2930758667800571,0.5857718740950589,-1.0021411838579957,-0.40869377837987336,-0.40804472610791886,-0.40946876640188634,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,2.450711738240974,1.5954480704349312,-0.5753764163378751,-0.5556301217669586,-0.5516772843673704
2019-01-28,101.0,0,0,1017.9,16.2,1.1,0.0,True,False,False,False,False,False,False,True,False,False,False,-1.4991458467185772,-1.2582982229103106,0.20528495390456727,-0.23690192997084036,-1.0650173992421166,-0.40869377837987336,2.450711738240974,-0.40946876640188634,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,1.5954480704349312,-0.5753764163378751,-0.5556301217669586,-0.5516772843673704
2019-01-29,129.0,1,0,1017.0,20.2,-2.4,1.3,False,True,False,False,False,False,False,True,False,False,False,-0.9991456640900893,-1.2582982229103106,0.09241092306466199,0.421237113281879,-1.4317953223161548,-0.24392498231451237,-0.40804472610791886,2.4421887138969653,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,1.5954480704349312,-0.5753764163378751,-0.5556301217669586,-0.5516772843673704
2019-01-30,194.0,2,0,1008.6,25.6,0.7,4.1,False,False,True,False,False,False,False,True,False,False,False,-0.49914548146160154,-1.2582982229103106,-0.9610800314411444,1.3097248216730506,-1.1069348761648639,0.11096165536472663,-0.40804472610791886,-0.40946876640188634,2.450711738240974,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,1.5954480704349312,-0.5753764163378751,-0.5556301217669586,-0.5516772843673704
2019-01-31,188.0,3,0,1023.7,27.7,-10.9,0.0,False,False,False,True,False,False,False,True,False,False,False,0.0008547011668863009,-1.2582982229103106,0.9326953748728727,1.6552478193807278,-2.3225417069245338,-0.40869377837987336,-0.40804472610791886,-0.40946876640188634,-0.40804472610791886,2.450711738240974,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,1.5954480704349312,-0.5753764163378751,-0.5556301217669586,-0.5516772843673704
2019-02-01,166.0,4,0,1027.2,21.2,-8.9,0.0,False,False,False,False,True,False,False,True,False,False,False,0.5008548837953741,-1.2582982229103106,1.3716499392502932,0.5857718740950589,-2.1129543223107974,-0.40869377837987336,-0.40804472610791886,-0.40946876640188634,-0.40804472610791886,-0.40804472610791886,2.450711738240974,-0.40804472610791886,-0.40804472610791886,1.5954480704349312,-0.5753764163378751,-0.5556301217669586,-0.5516772843673704
2019-02-02,56.0,5,0,1020.7,20.5,-5.5,0.0,False,False,False,False,False,True,False,True,False,False,False,1.000855066423862,-1.2582982229103106,0.5564486054065122,0.4705975415258331,-1.7566557684674458,-0.40869377837987336,-0.40804472610791886,-0.40946876640188634,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,2.450711738240974,-0.40804472610791886,1.5954480704349312,-0.5753764163378751,-0.5556301217669586,-0.5516772843673704
2019-02-03,56.0,6,0,1020.1,10.1,1.0,0.0,False,False,False,False,False,False,True,True,False,False,False,1.5008552490523497,-1.2582982229103106,0.4811992515132373,-1.2405639709312375,-1.0754967684728034,-0.40869377837987336,-0.40804472610791886,-0.40946876640188634,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,2.450711738240974,1.5954480704349312,-0.5753764163378751,-0.5556301217669586,-0.5516772843673704
2019-02-04,192.0,0,0,1016.5,15.1,7.1,0.0,True,False,False,False,False,False,False,True,False,False,False,-1.4991458467185772,-1.2582982229103106,0.029703128153601918,-0.41789016686533814,-0.436255245400908,-0.40869377837987336,2.450711738240974,-0.40946876640188634,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,1.5954480704349312,-0.5753764163378751,-0.5556301217669586,-0.5516772843673704
2019-02-05,321.0,1,0,1013.2,19.4,10.7,0.0,False,True,False,False,False,False,False,True,False,False,False,-0.9991456640900893,-1.2582982229103106,-0.38416831825938885,0.28960930463133505,-0.05899795309618287,-0.40869377837987336,-0.40804472610791886,2.4421887138969653,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,1.5954480704349312,-0.5753764163378751,-0.5556301217669586,-0.5516772843673704
2019-02-06,166.0,2,0,1022.8,16.2,4.2,9.4,False,False,True,False,False,False,False,True,False,False,False,-0.49914548146160154,-1.2582982229103106,0.8198213440329531,-0.23690192997084036,-0.7401569530908254,0.7827113624004292,-0.40804472610791886,-0.40946876640188634,2.450711738240974,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,1.5954480704349312,-0.5753764163378751,-0.5556301217669586,-0.5516772843673704
2019-02-07,139.0,3,0,1020.7,15.5,3.3,5.3,False,False,False,True,False,False,False,True,False,False,False,0.0008547011668863009,-1.2582982229103106,0.5564486054065122,-0.35207626254006613,-0.8344712761670067,0.2630559286558291,-0.40804472610791886,-0.40946876640188634,-0.40804472610791886,2.450711738240974,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,1.5954480704349312,-0.5753764163378751,-0.5556301217669586,-0.5516772843673704
