,Model,Data,RMSE
3113,MovingAverage,Weather Data Improvement,0.0
3114,Poisson,No Additional Data,50.77941950738791
3115,Poisson,Any Data,35.073761817178486
3116,Poisson,Any Data Improvement,30.929179267054053
3117,Poisson,Day of Week Data Improvement,30.929179267054053
3118,Poisson,Season Data Improvement,0.9746110788948243
3119,Poisson,Weather Data Improvement,-0.8776221364795589
3120,RandomForest,No Additional Data,37.31904223955663
3121,RandomForest,Any Data,30.807884969465096
3122,RandomForest,Any Data Improvement,17.447278599207934
3123,RandomForest,Day of Week Data Improvement,10.958299859781789
3124,RandomForest,Season Data Improvement,0.4004168789642222
3125,RandomForest,Weather Data Improvement,-3.1083202022377634
3126,Linear,No Additional Data,44.831942066761854
3127,Linear,Any Data,30.207562393042647
3128,Linear,Any Data Improvement,32.62044649313026
3129,Linear,Day of Week Data Improvement,32.43494722167726
3130,Linear,Season Data Improvement,-0.11952374908251784
3131,Linear,Weather Data Improvement,-0.8656680054917132
3132,Ridge,No Additional Data,44.83194591590537
3133,Ridge,Any Data,30.178408971952624
3134,Ridge,Any Data Improvement,32.685480508562975
3135,Ridge,Day of Week Data Improvement,32.432780448145834
3136,Ridge,Season Data Improvement,0.04007299752109361
3137,Ridge,Weather Data Improvement,-0.8230159975260136
3138,Lasso,No Additional Data,44.85072518604606
3139,Lasso,Any Data,30.780775858572486
3140,Lasso,Any Data Improvement,31.370617239988377
3141,Lasso,Day of Week Data Improvement,31.370617239988377
3142,Lasso,Season Data Improvement,0.23957134338382957
3143,Lasso,Weather Data Improvement,0.348862707031941
3144,GradientBoost,No Additional Data,38.67382400185671
3145,GradientBoost,Any Data,30.574932828054177
3146,GradientBoost,Any Data Improvement,20.941531857345453
3147,GradientBoost,Day of Week Data Improvement,20.72242337983451
3148,GradientBoost,Season Data Improvement,-0.3391455841068449
3149,GradientBoost,Weather Data Improvement,-8.631156622759207
3150,SupportVector,No Additional Data,44.57085445814163
3151,SupportVector,Any Data,44.57085445814163
3152,SupportVector,Any Data Improvement,0.0
3153,SupportVector,Day of Week Data Improvement,-3.611643291956355
3154,SupportVector,Season Data Improvement,-3.795833554114722
3155,SupportVector,Weather Data Improvement,-5.440149724687828
3156,MultilayerPerceptron,No Additional Data,36.62684773468472
3157,MultilayerPerceptron,Any Data,29.15723282926959
3158,MultilayerPerceptron,Any Data Improvement,20.393824113729536
3159,MultilayerPerceptron,Day of Week Data Improvement,20.393824113729536
3160,MultilayerPerceptron,Season Data Improvement,-1.7687282614957098
3161,MultilayerPerceptron,Weather Data Improvement,-4.670457998152642
3162,kNearestNeighbor,No Additional Data,43.70942182448771
3163,kNearestNeighbor,Any Data,41.684584921296626
3164,kNearestNeighbor,Any Data Improvement,4.63249528058661
3165,kNearestNeighbor,Day of Week Data Improvement,0.6618515041667905
3166,kNearestNeighbor,Season Data Improvement,0.019083563060618758
3167,kNearestNeighbor,Weather Data Improvement,3.923428198503572
3168,MovingAverage,No Additional Data,56.65812689689844
3169,MovingAverage,Any Data,56.65812689689844
3170,MovingAverage,Any Data Improvement,0.0
3171,MovingAverage,Day of Week Data Improvement,0.0
3172,MovingAverage,Season Data Improvement,0.0
3173,MovingAverage,Weather Data Improvement,0.0
3174,Poisson,No Additional Data,47.776874148985364
3175,Poisson,Any Data,31.790281913301104
3176,Poisson,Any Data Improvement,33.460942182680995
3177,Poisson,Day of Week Data Improvement,33.460942182680995
3178,Poisson,Season Data Improvement,-0.00757171239072818
3179,Poisson,Weather Data Improvement,-0.7329732155708371
3180,RandomForest,No Additional Data,36.80695237947643
3181,RandomForest,Any Data,32.20470301605937
3182,RandomForest,Any Data Improvement,12.50375015015716
3183,RandomForest,Day of Week Data Improvement,12.50375015015716
3184,RandomForest,Season Data Improvement,-1.2581581017713575
3185,RandomForest,Weather Data Improvement,-8.452129816783241
3186,Linear,No Additional Data,44.62643954335152
3187,Linear,Any Data,30.77659691342834
3188,Linear,Any Data Improvement,31.03506076586956
3189,Linear,Day of Week Data Improvement,31.03506076586956
3190,Linear,Season Data Improvement,-1.1050698596674096
3191,Linear,Weather Data Improvement,-0.30997664098123323
3192,Ridge,No Additional Data,44.626441429038856
3193,Ridge,Any Data,30.77762955792714
3194,Ridge,Any Data Improvement,31.032749705425005
3195,Ridge,Day of Week Data Improvement,31.032749705425005
3196,Ridge,Season Data Improvement,-1.07675073574147
3197,Ridge,Weather Data Improvement,-0.29334920354162364
3198,Lasso,No Additional Data,44.63384942080849
3199,Lasso,Any Data,31.33723549168974
3200,Lasso,Any Data Improvement,29.790426104094465
3201,Lasso,Day of Week Data Improvement,29.790426104094465
3202,Lasso,Season Data Improvement,-0.3074456606147038
3203,Lasso,Weather Data Improvement,0.7432498193726218
3204,GradientBoost,No Additional Data,37.792956210938705
3205,GradientBoost,Any Data,29.736309757964023
3206,GradientBoost,Any Data Improvement,21.317851951054266
3207,GradientBoost,Day of Week Data Improvement,20.2578913971695
3208,GradientBoost,Season Data Improvement,-3.689120848018348
3209,GradientBoost,Weather Data Improvement,-10.409554562726058
3210,SupportVector,No Additional Data,45.19727102357025
3211,SupportVector,Any Data,45.19727102357025
3212,SupportVector,Any Data Improvement,-1.4210854715202004e-14
3213,SupportVector,Day of Week Data Improvement,-1.1755772980318255
3214,SupportVector,Season Data Improvement,-1.349170384535455
3215,SupportVector,Weather Data Improvement,-2.9245515429337985
3216,MultilayerPerceptron,No Additional Data,39.85583476787083
3217,MultilayerPerceptron,Any Data,31.050860786019747
3218,MultilayerPerceptron,Any Data Improvement,22.092057620002677
3219,MultilayerPerceptron,Day of Week Data Improvement,21.3316930441688
3220,MultilayerPerceptron,Season Data Improvement,0.3999693232887438
3221,MultilayerPerceptron,Weather Data Improvement,-0.971651170945762
3222,kNearestNeighbor,No Additional Data,42.95532138464755
3223,kNearestNeighbor,Any Data,42.06855889398178
3224,kNearestNeighbor,Any Data Improvement,2.0643833222085988
3225,kNearestNeighbor,Day of Week Data Improvement,1.6524766823947914
3226,kNearestNeighbor,Season Data Improvement,0.06791778355949418
3227,kNearestNeighbor,Weather Data Improvement,1.5001456926548968
3228,MovingAverage,No Additional Data,53.241901363402434
3229,MovingAverage,Any Data,53.241901363402434
3230,MovingAverage,Any Data Improvement,0.0
3231,MovingAverage,Day of Week Data Improvement,0.0
3232,MovingAverage,Season Data Improvement,0.0
3233,MovingAverage,Weather Data Improvement,0.0
3234,Poisson,No Additional Data,46.35533907394374
3235,Poisson,Any Data,32.63301692234181
3236,Poisson,Any Data Improvement,29.602463115872723
3237,Poisson,Day of Week Data Improvement,29.602463115872723
3238,Poisson,Season Data Improvement,-1.0523335284679973
3239,Poisson,Weather Data Improvement,-1.0192842851739954
3240,RandomForest,No Additional Data,39.45367888817911
3241,RandomForest,Any Data,34.4301087001825
3242,RandomForest,Any Data Improvement,12.732830827347115
3243,RandomForest,Day of Week Data Improvement,10.519369333298997
3244,RandomForest,Season Data Improvement,0.5715235266258674
3245,RandomForest,Weather Data Improvement,0.2977534966206008
3246,Linear,No Additional Data,42.88506573671573
3247,Linear,Any Data,31.198212232990127
3248,Linear,Any Data Improvement,27.25156952183471
3249,Linear,Day of Week Data Improvement,27.25156952183471
3250,Linear,Season Data Improvement,-0.3002216600649632
3251,Linear,Weather Data Improvement,-1.6376634035562319
3252,Ridge,No Additional Data,42.885068025023045
3253,Ridge,Any Data,31.19868737580475
3254,Ridge,Any Data Improvement,27.25046545897841
3255,Ridge,Day of Week Data Improvement,27.25046545897841
3256,Ridge,Season Data Improvement,-0.28483691452032645
3257,Ridge,Weather Data Improvement,-1.618136750864366
3258,Lasso,No Additional Data,42.89888944499963
3259,Lasso,Any Data,31.542678410908312
3260,Lasso,Any Data Improvement,26.472039675178635
3261,Lasso,Day of Week Data Improvement,26.43367990699042
3262,Lasso,Season Data Improvement,2.1446187759011082e-07
3263,Lasso,Weather Data Improvement,0.07515006154282844
3264,GradientBoost,No Additional Data,39.352263223769654
3265,GradientBoost,Any Data,32.79331531070122
3266,GradientBoost,Any Data Improvement,16.667269874091218
3267,GradientBoost,Day of Week Data Improvement,15.119824909648486
3268,GradientBoost,Season Data Improvement,-0.702026958004879
3269,GradientBoost,Weather Data Improvement,-6.329482601864697
3270,SupportVector,No Additional Data,45.555483538516036
3271,SupportVector,Any Data,45.555483538516036
3272,SupportVector,Any Data Improvement,0.0
3273,SupportVector,Day of Week Data Improvement,-1.922314230596868
3274,SupportVector,Season Data Improvement,-2.1976926956970004
3275,SupportVector,Weather Data Improvement,-3.755993508671139
3276,MultilayerPerceptron,No Additional Data,39.60794205386177
3277,MultilayerPerceptron,Any Data,31.907877053070624
3278,MultilayerPerceptron,Any Data Improvement,19.440709619096182
3279,MultilayerPerceptron,Day of Week Data Improvement,19.440709619096182
3280,MultilayerPerceptron,Season Data Improvement,0.2714824871654713
3281,MultilayerPerceptron,Weather Data Improvement,-2.7934298359347878
3282,kNearestNeighbor,No Additional Data,45.083240808793995
3283,kNearestNeighbor,Any Data,44.132651656672984
3284,kNearestNeighbor,Any Data Improvement,2.1085200066974465
3285,kNearestNeighbor,Day of Week Data Improvement,1.5134656869356746
3286,kNearestNeighbor,Season Data Improvement,0.2081359314343132
3287,kNearestNeighbor,Weather Data Improvement,0.13991111459110073
3288,MovingAverage,No Additional Data,53.22404557486797
3289,MovingAverage,Any Data,53.22404557486797
3290,MovingAverage,Any Data Improvement,0.0
3291,MovingAverage,Day of Week Data Improvement,0.0
3292,MovingAverage,Season Data Improvement,0.0
3293,MovingAverage,Weather Data Improvement,0.0
3294,Poisson,No Additional Data,45.021770945819966
3295,Poisson,Any Data,34.606763479709464
3296,Poisson,Any Data Improvement,23.13326918802042
3297,Poisson,Day of Week Data Improvement,23.13326918802042
3298,Poisson,Season Data Improvement,-0.4723497781619983
3299,Poisson,Weather Data Improvement,-3.840605618098749
3300,RandomForest,No Additional Data,40.21614382702684
3301,RandomForest,Any Data,30.81646176648888
3302,RandomForest,Any Data Improvement,23.3729074099367
3303,RandomForest,Day of Week Data Improvement,22.769465780607675
3304,RandomForest,Season Data Improvement,1.2328728542156284
3305,RandomForest,Weather Data Improvement,-3.1651336485885935
3306,Linear,No Additional Data,46.59176362589998
3307,Linear,Any Data,32.59860291724955
3308,Linear,Any Data Improvement,30.033550180684173
3309,Linear,Day of Week Data Improvement,29.60543050890317
3310,Linear,Season Data Improvement,0.5670691968481378
3311,Linear,Weather Data Improvement,0.36958516715091605
3312,Ridge,No Additional Data,46.591767042791766
3313,Ridge,Any Data,32.5952430571833
3314,Ridge,Any Data Improvement,30.04076658597964
3315,Ridge,Day of Week Data Improvement,29.60308205486372
3316,Ridge,Season Data Improvement,0.529954910040388
3317,Ridge,Weather Data Improvement,0.3695827062509096
3318,Lasso,No Additional Data,46.59689183475296
3319,Lasso,Any Data,33.395274599411366
3320,Lasso,Any Data Improvement,28.33154040007352
3321,Lasso,Day of Week Data Improvement,27.941201710837234
3322,Lasso,Season Data Improvement,0.03464059182277879
3323,Lasso,Weather Data Improvement,0.4359550203844549
3324,GradientBoost,No Additional Data,40.945490160722755
3325,GradientBoost,Any Data,30.173851981849907
3326,GradientBoost,Any Data Improvement,26.30726396629052
3327,GradientBoost,Day of Week Data Improvement,26.30726396629052
3328,GradientBoost,Season Data Improvement,-0.978443835842512
3329,GradientBoost,Weather Data Improvement,-8.709468289844267
3330,SupportVector,No Additional Data,45.366062982881424
3331,SupportVector,Any Data,45.366062982881424
3332,SupportVector,Any Data Improvement,0.0
3333,SupportVector,Day of Week Data Improvement,-2.260811888753949
3334,SupportVector,Season Data Improvement,-2.49244146771413
3335,SupportVector,Weather Data Improvement,-4.803536336211934
3336,MultilayerPerceptron,No Additional Data,40.90535520380384
3337,MultilayerPerceptron,Any Data,31.503776132554137
3338,MultilayerPerceptron,Any Data Improvement,22.98373654111539
3339,MultilayerPerceptron,Day of Week Data Improvement,21.526906705201398
3340,MultilayerPerceptron,Season Data Improvement,-0.1833661847067134
3341,MultilayerPerceptron,Weather Data Improvement,-2.781362570932231
3342,kNearestNeighbor,No Additional Data,42.81344560555785
3343,kNearestNeighbor,Any Data,42.33830603666981
3344,kNearestNeighbor,Any Data Improvement,1.1097905393215086
3345,kNearestNeighbor,Day of Week Data Improvement,0.6916200939742794
3346,kNearestNeighbor,Season Data Improvement,1.0843729806265259
3347,kNearestNeighbor,Weather Data Improvement,0.11960973372571004
3348,MovingAverage,No Additional Data,57.85565835462783
3349,MovingAverage,Any Data,57.85565835462783
3350,MovingAverage,Any Data Improvement,0.0
3351,MovingAverage,Day of Week Data Improvement,0.0
3352,MovingAverage,Season Data Improvement,0.0
3353,MovingAverage,Weather Data Improvement,0.0
3354,Poisson,No Additional Data,51.40883299901219
3355,Poisson,Any Data,36.41515075923599
3356,Poisson,Any Data Improvement,29.165575962528266
3357,Poisson,Day of Week Data Improvement,29.165575962528266
3358,Poisson,Season Data Improvement,0.31724968125350017
3359,Poisson,Weather Data Improvement,-1.173266207121273
3360,RandomForest,No Additional Data,40.509647456896815
3361,RandomForest,Any Data,30.969547568470304
3362,RandomForest,Any Data Improvement,23.550192330302053
3363,RandomForest,Day of Week Data Improvement,21.743739755018566
3364,RandomForest,Season Data Improvement,-0.7591552304231186
3365,RandomForest,Weather Data Improvement,-1.6261482381700034
3366,Linear,No Additional Data,46.85264128408413
3367,Linear,Any Data,32.680303033809416
3368,Linear,Any Data Improvement,30.24874982894309
3369,Linear,Day of Week Data Improvement,30.24874982894309
3370,Linear,Season Data Improvement,-0.7059325926583853
3371,Linear,Weather Data Improvement,-0.4930950677546093
3372,Ridge,No Additional Data,46.85264419994837
3373,Ridge,Any Data,32.681250874030596
3374,Ridge,Any Data Improvement,30.246731145930482
3375,Ridge,Day of Week Data Improvement,30.246731145930482
3376,Ridge,Season Data Improvement,-0.6358958209248158
3377,Ridge,Weather Data Improvement,-0.4842421655249609
3378,Lasso,No Additional Data,46.86061120734151
3379,Lasso,Any Data,33.36775321443723
3380,Lasso,Any Data Improvement,28.793602228539427
3381,Lasso,Day of Week Data Improvement,28.793602228539427
3382,Lasso,Season Data Improvement,0.03840292212369434
3383,Lasso,Weather Data Improvement,0.4115932346226856
3384,GradientBoost,No Additional Data,41.35664177096843
3385,GradientBoost,Any Data,31.415460963023534
3386,GradientBoost,Any Data Improvement,24.037688705477564
3387,GradientBoost,Day of Week Data Improvement,23.680766862367022
3388,GradientBoost,Season Data Improvement,1.6408674405608963
3389,GradientBoost,Weather Data Improvement,-3.7033648272488477
3390,SupportVector,No Additional Data,47.26358434017177
3391,SupportVector,Any Data,47.26358434017177
3392,SupportVector,Any Data Improvement,0.0
3393,SupportVector,Day of Week Data Improvement,-2.7770904989156264
3394,SupportVector,Season Data Improvement,-2.87366054496367
3395,SupportVector,Weather Data Improvement,-4.013790858158984
3396,MultilayerPerceptron,No Additional Data,39.23493390157352
3397,MultilayerPerceptron,Any Data,31.475798120833858
3398,MultilayerPerceptron,Any Data Improvement,19.776089849430036
3399,MultilayerPerceptron,Day of Week Data Improvement,17.78332323020676
3400,MultilayerPerceptron,Season Data Improvement,1.1755452364673857
3401,MultilayerPerceptron,Weather Data Improvement,-1.3684836344084061
3402,kNearestNeighbor,No Additional Data,43.19768090139051
3403,kNearestNeighbor,Any Data,42.76794953699305
3404,kNearestNeighbor,Any Data Improvement,0.994801932488997
3405,kNearestNeighbor,Day of Week Data Improvement,0.5974745559658743
3406,kNearestNeighbor,Season Data Improvement,0.0
3407,kNearestNeighbor,Weather Data Improvement,-0.12873700150778689
3408,MovingAverage,No Additional Data,56.8269981642946
3409,MovingAverage,Any Data,56.8269981642946
3410,MovingAverage,Any Data Improvement,0.0
3411,MovingAverage,Day of Week Data Improvement,0.0
3412,MovingAverage,Season Data Improvement,0.0
3413,MovingAverage,Weather Data Improvement,0.0
3414,Poisson,No Additional Data,48.78169993601707
3415,Poisson,Any Data,32.92543879667696
3416,Poisson,Any Data Improvement,32.50452764076992
3417,Poisson,Day of Week Data Improvement,32.50452764076992
3418,Poisson,Season Data Improvement,-0.5780177576546066
3419,Poisson,Weather Data Improvement,-1.5277476719506353
3420,RandomForest,No Additional Data,41.38419160981121
3421,RandomForest,Any Data,33.36927279958693
3422,RandomForest,Any Data Improvement,19.367102505692372
3423,RandomForest,Day of Week Data Improvement,19.367102505692372
3424,RandomForest,Season Data Improvement,1.5333136009493415
3425,RandomForest,Weather Data Improvement,-5.0968801880850805
3426,Linear,No Additional Data,45.708663135530095
3427,Linear,Any Data,33.027581153195285
3428,Linear,Any Data Improvement,27.74327909073672
3429,Linear,Day of Week Data Improvement,27.74327909073672
3430,Linear,Season Data Improvement,-0.4156299122945626
3431,Linear,Weather Data Improvement,-1.5726258525052828
3432,Ridge,No Additional Data,45.70866521626922
3433,Ridge,Any Data,33.028187246708484
3434,Ridge,Any Data Improvement,27.74195638740143
3435,Ridge,Day of Week Data Improvement,27.74195638740143
3436,Ridge,Season Data Improvement,-0.3814287698215253
3437,Ridge,Weather Data Improvement,-1.5309705033647703
3438,Lasso,No Additional Data,45.7150014388633
3439,Lasso,Any Data,33.28703790612796
3440,Lasso,Any Data Improvement,27.185744594924273
3441,Lasso,Day of Week Data Improvement,27.114842828479965
3442,Lasso,Season Data Improvement,0.14762469632991326
3443,Lasso,Weather Data Improvement,-0.4449292546963193
3444,GradientBoost,No Additional Data,41.69554365368609
3445,GradientBoost,Any Data,32.50833902810887
3446,GradientBoost,Any Data Improvement,22.034020474427905
3447,GradientBoost,Day of Week Data Improvement,22.034020474427905
3448,GradientBoost,Season Data Improvement,0.007284866025131009
3449,GradientBoost,Weather Data Improvement,-12.282741367503135
3450,SupportVector,No Additional Data,46.739316346709614
3451,SupportVector,Any Data,46.739316346709614
3452,SupportVector,Any Data Improvement,1.4210854715202004e-14
3453,SupportVector,Day of Week Data Improvement,-0.3122921468298898
3454,SupportVector,Season Data Improvement,-0.4560787154705963
3455,SupportVector,Weather Data Improvement,-1.7300793828281797
3456,MultilayerPerceptron,No Additional Data,41.71520993420156
3457,MultilayerPerceptron,Any Data,33.35597505952615
3458,MultilayerPerceptron,Any Data Improvement,20.038817706684526
3459,MultilayerPerceptron,Day of Week Data Improvement,19.79303004739208
3460,MultilayerPerceptron,Season Data Improvement,1.3561077806416932
3461,MultilayerPerceptron,Weather Data Improvement,-2.3996255521690983
3462,kNearestNeighbor,No Additional Data,48.612975615326114
3463,kNearestNeighbor,Any Data,46.76002891307241
3464,kNearestNeighbor,Any Data Improvement,3.8116298761796656
3465,kNearestNeighbor,Day of Week Data Improvement,0.8569374796672804
3466,kNearestNeighbor,Season Data Improvement,3.273795122997285
3467,kNearestNeighbor,Weather Data Improvement,1.1734810270678508
3468,MovingAverage,No Additional Data,55.642505237073486
3469,MovingAverage,Any Data,55.642505237073486
3470,MovingAverage,Any Data Improvement,0.0
3471,MovingAverage,Day of Week Data Improvement,0.0
3472,MovingAverage,Season Data Improvement,0.0
3473,MovingAverage,Weather Data Improvement,0.0
3474,Poisson,No Additional Data,48.73572946636818
3475,Poisson,Any Data,35.78283549784115
3476,Poisson,Any Data Improvement,26.577819005388307
3477,Poisson,Day of Week Data Improvement,26.577819005388307
3478,Poisson,Season Data Improvement,0.13072141681624316
3479,Poisson,Weather Data Improvement,-2.7395101589574438
3480,RandomForest,No Additional Data,40.7764702473849
3481,RandomForest,Any Data,33.05790443897883
3482,RandomForest,Any Data Improvement,18.92896997110995
3483,RandomForest,Day of Week Data Improvement,13.078975429098321
3484,RandomForest,Season Data Improvement,0.8563338720523177
3485,RandomForest,Weather Data Improvement,-4.445247768956463
3486,Linear,No Additional Data,46.561891900600806
3487,Linear,Any Data,33.65941589540432
3488,Linear,Any Data Improvement,27.710377475082794
3489,Linear,Day of Week Data Improvement,27.710377475082794
3490,Linear,Season Data Improvement,-0.13257193729555183
3491,Linear,Weather Data Improvement,-0.24885959685114756
3492,Ridge,No Additional Data,46.561894949600635
3493,Ridge,Any Data,33.66021231810053
3494,Ridge,Any Data Improvement,27.70867174857274
3495,Ridge,Day of Week Data Improvement,27.70867174857274
3496,Ridge,Season Data Improvement,-0.09942004415083261
3497,Ridge,Weather Data Improvement,-0.22366266759425457
3498,Lasso,No Additional Data,46.570174960687154
3499,Lasso,Any Data,33.725661639498135
3500,Lasso,Any Data Improvement,27.580985753289283
3501,Lasso,Day of Week Data Improvement,27.17461673082802
3502,Lasso,Season Data Improvement,3.19314987962116e-06
3503,Lasso,Weather Data Improvement,0.7670228583043013
3504,GradientBoost,No Additional Data,40.64401382323427
3505,GradientBoost,Any Data,32.62639925943273
3506,GradientBoost,Any Data Improvement,19.726434004946256
3507,GradientBoost,Day of Week Data Improvement,17.118650351674177
3508,GradientBoost,Season Data Improvement,0.9046237168317788
3509,GradientBoost,Weather Data Improvement,-4.805018295144976
3510,SupportVector,No Additional Data,47.60050674893498
3511,SupportVector,Any Data,47.60050674893498
3512,SupportVector,Any Data Improvement,0.0
3513,SupportVector,Day of Week Data Improvement,-1.9092790079368598
3514,SupportVector,Season Data Improvement,-2.0931153872067654
3515,SupportVector,Weather Data Improvement,-3.6070966081495044
3516,MultilayerPerceptron,No Additional Data,39.86349797951678
3517,MultilayerPerceptron,Any Data,33.04350196666043
3518,MultilayerPerceptron,Any Data Improvement,17.108373219933426
3519,MultilayerPerceptron,Day of Week Data Improvement,17.108373219933426
3520,MultilayerPerceptron,Season Data Improvement,-0.1099361768510363
3521,MultilayerPerceptron,Weather Data Improvement,-0.7357352284358569
3522,kNearestNeighbor,No Additional Data,43.381181750745164
3523,kNearestNeighbor,Any Data,43.060384546880535
3524,kNearestNeighbor,Any Data Improvement,0.7394847049299642
3525,kNearestNeighbor,Day of Week Data Improvement,0.7394847049299642
3526,kNearestNeighbor,Season Data Improvement,0.1805284306505115
3527,kNearestNeighbor,Weather Data Improvement,-0.057032551891467165
3528,MovingAverage,No Additional Data,55.75622690700811
3529,MovingAverage,Any Data,55.75622690700811
3530,MovingAverage,Any Data Improvement,0.0
3531,MovingAverage,Day of Week Data Improvement,0.0
3532,MovingAverage,Season Data Improvement,0.0
3533,MovingAverage,Weather Data Improvement,0.0
3534,Poisson,No Additional Data,49.0610515927445
3535,Poisson,Any Data,37.902719106107305
3536,Poisson,Any Data Improvement,22.743769496142164
3537,Poisson,Day of Week Data Improvement,22.743769496142164
3538,Poisson,Season Data Improvement,0.15781072447133226
3539,Poisson,Weather Data Improvement,0.48618389913048077
3540,RandomForest,No Additional Data,38.63005379927595
3541,RandomForest,Any Data,32.10844335452056
3542,RandomForest,Any Data Improvement,16.882219420770326
3543,RandomForest,Day of Week Data Improvement,15.196743965730207
3544,RandomForest,Season Data Improvement,0.16237369739260998
3545,RandomForest,Weather Data Improvement,-2.7666672741892313
3546,Linear,No Additional Data,45.56121055034222
3547,Linear,Any Data,32.19380018350836
3548,Linear,Any Data Improvement,29.339453902489552
3549,Linear,Day of Week Data Improvement,27.83948651004428
3550,Linear,Season Data Improvement,0.16612270212620217
3551,Linear,Weather Data Improvement,0.17464597848118046
3552,Ridge,No Additional Data,45.56121369291534
3553,Ridge,Any Data,32.1860953096963
3554,Ridge,Any Data Improvement,29.356369813517148
3555,Ridge,Day of Week Data Improvement,27.83821826374478
3556,Ridge,Season Data Improvement,0.29569189718432654
3557,Ridge,Weather Data Improvement,0.18927402529200776
3558,Lasso,No Additional Data,45.57318760890631
3559,Lasso,Any Data,32.4977554450643
3560,Lasso,Any Data Improvement,28.691063429775753
3561,Lasso,Day of Week Data Improvement,27.189709080325628
3562,Lasso,Season Data Improvement,0.5449163085493893
3563,Lasso,Weather Data Improvement,0.8210130136488942
3564,GradientBoost,No Additional Data,39.819845500306535
3565,GradientBoost,Any Data,31.066571576385904
3566,GradientBoost,Any Data Improvement,21.98218956890038
3567,GradientBoost,Day of Week Data Improvement,17.715416810777953
3568,GradientBoost,Season Data Improvement,2.110878225423022
3569,GradientBoost,Weather Data Improvement,-4.181024685932584
3570,SupportVector,No Additional Data,46.263339243155784
3571,SupportVector,Any Data,46.263339243155784
3572,SupportVector,Any Data Improvement,-1.4210854715202004e-14
3573,SupportVector,Day of Week Data Improvement,-2.8253488843572114
3574,SupportVector,Season Data Improvement,-2.963324983601197
3575,SupportVector,Weather Data Improvement,-4.377232026827201
3576,MultilayerPerceptron,No Additional Data,36.771613249117735
3577,MultilayerPerceptron,Any Data,30.37127606953998
3578,MultilayerPerceptron,Any Data Improvement,17.40564694895815
3579,MultilayerPerceptron,Day of Week Data Improvement,14.960672308782875
3580,MultilayerPerceptron,Season Data Improvement,3.471427672350245
3581,MultilayerPerceptron,Weather Data Improvement,0.6374923478570196
3582,kNearestNeighbor,No Additional Data,43.13809450553408
3583,kNearestNeighbor,Any Data,40.523817905389656
3584,kNearestNeighbor,Any Data Improvement,6.060250528240289
3585,kNearestNeighbor,Day of Week Data Improvement,1.4309816922276752
3586,kNearestNeighbor,Season Data Improvement,0.3566367834279731
3587,kNearestNeighbor,Weather Data Improvement,5.7303038611853765
3588,MovingAverage,No Additional Data,56.294240015889415
3589,MovingAverage,Any Data,56.294240015889415
3590,MovingAverage,Any Data Improvement,0.0
3591,MovingAverage,Day of Week Data Improvement,0.0
3592,MovingAverage,Season Data Improvement,0.0
3593,MovingAverage,Weather Data Improvement,0.0
3594,Poisson,No Additional Data,48.33628604793905
3595,Poisson,Any Data,34.96075963942519
3596,Poisson,Any Data Improvement,27.67181242524147
3597,Poisson,Day of Week Data Improvement,27.67181242524147
3598,Poisson,Season Data Improvement,-0.016845857202454795
3599,Poisson,Weather Data Improvement,-0.9581372212851278
3600,RandomForest,No Additional Data,39.44332326840535
3601,RandomForest,Any Data,33.31259438075786
3602,RandomForest,Any Data Improvement,15.543134755479116
3603,RandomForest,Day of Week Data Improvement,12.172599360463309
3604,RandomForest,Season Data Improvement,-0.2782955325462524
3605,RandomForest,Weather Data Improvement,-10.649060143144027
3606,Linear,No Additional Data,45.964230467809266
3607,Linear,Any Data,32.41009377048666
3608,Linear,Any Data Improvement,29.4884447305501
3609,Linear,Day of Week Data Improvement,29.390789531239733
3610,Linear,Season Data Improvement,0.3511457222129337
3611,Linear,Weather Data Improvement,-2.9592251960589664
3612,Ridge,No Additional Data,45.96423155257435
3613,Ridge,Any Data,32.37721014865207
3614,Ridge,Any Data Improvement,29.55998815814273
3615,Ridge,Day of Week Data Improvement,29.388990757606507
3616,Ridge,Season Data Improvement,0.3523040793404135
3617,Ridge,Weather Data Improvement,-2.919116780069359
3618,Lasso,No Additional Data,45.9684751926429
3619,Lasso,Any Data,33.012529076558906
3620,Lasso,Any Data Improvement,28.184415649613612
3621,Lasso,Day of Week Data Improvement,28.184415649613612
3622,Lasso,Season Data Improvement,0.0002815567621894388
3623,Lasso,Weather Data Improvement,-0.1730241695434671
3624,GradientBoost,No Additional Data,40.198073156932246
3625,GradientBoost,Any Data,30.58972111316842
3626,GradientBoost,Any Data Improvement,23.902518924857574
3627,GradientBoost,Day of Week Data Improvement,23.902518924857574
3628,GradientBoost,Season Data Improvement,-0.03409911249006825
3629,GradientBoost,Weather Data Improvement,-4.405362904523216
3630,SupportVector,No Additional Data,44.82871362042575
3631,SupportVector,Any Data,44.82871362042575
3632,SupportVector,Any Data Improvement,0.0
3633,SupportVector,Day of Week Data Improvement,-1.9394194827062705
3634,SupportVector,Season Data Improvement,-2.123763502374672
3635,SupportVector,Weather Data Improvement,-3.162110629764328
3636,MultilayerPerceptron,No Additional Data,39.94545946745008
3637,MultilayerPerceptron,Any Data,31.196175558709065
3638,MultilayerPerceptron,Any Data Improvement,21.90307490609902
3639,MultilayerPerceptron,Day of Week Data Improvement,19.995386956265705
3640,MultilayerPerceptron,Season Data Improvement,0.40907837915358414
3641,MultilayerPerceptron,Weather Data Improvement,-2.9348306136579083
